labour_entry_id,labour_id,work_type,project_id,work_date,daily_wage
LE00513,LB015,Helper,PR001,2024-04-16,700
LE00514,LB004,Mason,PR002,2024-04-16,650
LE00515,LB003,Helper,PR003,2024-04-16,750
LE00516,LB010,Bar Bender,PR001,2024-04-16,1000
LE00517,LB017,Bar Bender,PR002,2024-04-16,650
LE00518,LB005,Mason,PR003,2024-04-16,900
LE00519,LB013,Bar Bender,PR001,2024-04-16,700
LE00520,LB016,Mason,PR002,2024-04-16,850
LE00521,LB020,Bar Bender,PR001,2024-04-17,600
LE00522,LB018,Carpenter,PR003,2024-04-17,650
LE00523,LB016,Mason,PR002,2024-04-17,850
LE00524,LB015,Helper,PR001,2024-04-17,700
LE00525,LB014,Carpenter,PR003,2024-04-17,850
LE00526,LB019,Carpenter,PR002,2024-04-17,850
LE00527,LB012,Mason,PR001,2024-04-17,800
LE00528,LB010,Bar Bender,PR003,2024-04-17,1000
LE00529,LB005,Mason,PR002,2024-04-17,900
LE00530,LB006,Mason,PR001,2024-04-17,600
LE00531,LB004,Mason,PR003,2024-04-17,650
LE00532,LB002,Helper,PR002,2024-04-17,800
LE00533,LB017,Bar Bender,PR001,2024-04-17,650
LE00534,LB013,Bar Bender,PR003,2024-04-17,700
LE00535,LB009,Helper,PR002,2024-04-17,1000
LE00536,LB007,Helper,PR001,2024-04-17,750
LE00537,LB008,Mason,PR003,2024-04-17,1000
LE00538,LB011,Bar Bender,PR002,2024-04-17,750
LE00539,LB001,Mason,PR001,2024-04-17,650
LE00540,LB003,Helper,PR003,2024-04-17,750
LE00541,LB006,Mason,PR001,2024-04-18,600
LE00542,LB016,Mason,PR002,2024-04-18,850
LE00543,LB007,Helper,PR003,2024-04-18,750
LE00544,LB012,Mason,PR001,2024-04-18,800
LE00545,LB009,Helper,PR002,2024-04-18,1000
LE00546,LB020,Bar Bender,PR003,2024-04-18,600
LE00547,LB005,Mason,PR001,2024-04-18,900
LE00548,LB010,Bar Bender,PR002,2024-04-18,1000
LE00549,LB017,Bar Bender,PR003,2024-04-18,650
LE00550,LB014,Carpenter,PR001,2024-04-18,850
LE00551,LB019,Carpenter,PR002,2024-04-18,850
LE00552,LB001,Mason,PR003,2024-04-18,650
LE00553,LB004,Mason,PR001,2024-04-18,650
LE00554,LB013,Bar Bender,PR002,2024-04-18,700
LE00555,LB002,Helper,PR003,2024-04-18,800
LE00556,LB008,Mason,PR001,2024-04-18,1000
LE00557,LB011,Bar Bender,PR002,2024-04-18,750
LE00558,LB003,Helper,PR003,2024-04-18,750
LE00559,LB018,Carpenter,PR001,2024-04-18,650
LE00560,LB015,Helper,PR002,2024-04-18,700
LE00561,LB016,Mason,PR001,2024-04-19,850
LE00562,LB015,Helper,PR003,2024-04-19,700
LE00563,LB001,Mason,PR002,2024-04-19,650
LE00564,LB003,Helper,PR001,2024-04-19,750
LE00565,LB010,Bar Bender,PR003,2024-04-19,1000
LE00566,LB004,Mason,PR002,2024-04-19,650
LE00567,LB007,Helper,PR001,2024-04-19,750
LE00568,LB012,Mason,PR003,2024-04-19,800
LE00569,LB019,Carpenter,PR002,2024-04-19,850
LE00570,LB005,Mason,PR001,2024-04-19,900
LE00571,LB020,Bar Bender,PR003,2024-04-19,600
LE00572,LB006,Mason,PR002,2024-04-19,600
LE00573,LB008,Mason,PR001,2024-04-19,1000
LE00574,LB011,Bar Bender,PR003,2024-04-19,750
LE00575,LB014,Carpenter,PR002,2024-04-19,850
LE00576,LB017,Bar Bender,PR001,2024-04-19,650
LE00577,LB013,Bar Bender,PR003,2024-04-19,700
LE00578,LB009,Helper,PR002,2024-04-19,1000
LE00579,LB002,Helper,PR001,2024-04-19,800
LE00580,LB018,Carpenter,PR003,2024-04-19,650
LE00581,LB009,Helper,PR003,2024-04-20,1000
LE00582,LB010,Bar Bender,PR001,2024-04-20,1000
LE00583,LB020,Bar Bender,PR002,2024-04-20,600
LE00584,LB008,Mason,PR003,2024-04-20,1000
LE00585,LB004,Mason,PR001,2024-04-20,650
LE00586,LB012,Mason,PR002,2024-04-20,800
LE00587,LB016,Mason,PR003,2024-04-20,850
LE00588,LB006,Mason,PR001,2024-04-20,600
LE00589,LB002,Helper,PR002,2024-04-20,800
LE00590,LB018,Carpenter,PR003,2024-04-20,650
LE00591,LB003,Helper,PR001,2024-04-20,750
LE00592,LB014,Carpenter,PR002,2024-04-20,850
LE00593,LB011,Bar Bender,PR003,2024-04-20,750
LE00594,LB013,Bar Bender,PR001,2024-04-20,700
LE00595,LB017,Bar Bender,PR002,2024-04-20,650
LE00596,LB019,Carpenter,PR003,2024-04-20,850
LE00597,LB005,Mason,PR001,2024-04-20,900
LE00598,LB001,Mason,PR002,2024-04-20,650
LE00599,LB007,Helper,PR003,2024-04-20,750
LE00600,LB015,Helper,PR001,2024-04-20,700
LE00601,LB012,Mason,PR001,2024-04-22,800
LE00602,LB006,Mason,PR003,2024-04-22,600
LE00603,LB010,Bar Bender,PR002,2024-04-22,1000
LE00604,LB001,Mason,PR001,2024-04-22,650
LE00605,LB005,Mason,PR003,2024-04-22,900
LE00606,LB016,Mason,PR002,2024-04-22,850
LE00607,LB017,Bar Bender,PR001,2024-04-22,650
LE00608,LB014,Carpenter,PR003,2024-04-22,850
LE00609,LB009,Helper,PR002,2024-04-22,1000
LE00610,LB015,Helper,PR001,2024-04-22,700
LE00611,LB003,Helper,PR003,2024-04-22,750
LE00612,LB008,Mason,PR002,2024-04-22,1000
LE00613,LB002,Helper,PR001,2024-04-22,800
LE00614,LB007,Helper,PR003,2024-04-22,750
LE00615,LB013,Bar Bender,PR002,2024-04-22,700
LE00616,LB011,Bar Bender,PR001,2024-04-22,750
LE00617,LB018,Carpenter,PR003,2024-04-22,650
LE00618,LB020,Bar Bender,PR002,2024-04-22,600
LE00619,LB004,Mason,PR001,2024-04-22,650
LE00620,LB019,Carpenter,PR003,2024-04-22,850
LE00621,LB006,Mason,PR001,2024-04-23,600
LE00622,LB002,Helper,PR002,2024-04-23,800
LE00623,LB009,Helper,PR003,2024-04-23,1000
LE00624,LB016,Mason,PR001,2024-04-23,850
LE00625,LB004,Mason,PR002,2024-04-23,650
LE00626,LB014,Carpenter,PR003,2024-04-23,850
LE00627,LB019,Carpenter,PR001,2024-04-23,850
LE00628,LB007,Helper,PR002,2024-04-23,750
LE00629,LB008,Mason,PR003,2024-04-23,1000
LE00630,LB015,Helper,PR001,2024-04-23,700
LE00631,LB010,Bar Bender,PR002,2024-04-23,1000
LE00632,LB001,Mason,PR003,2024-04-23,650
LE00633,LB003,Helper,PR001,2024-04-23,750
LE00634,LB011,Bar Bender,PR002,2024-04-23,750
LE00635,LB005,Mason,PR003,2024-04-23,900
LE00636,LB012,Mason,PR001,2024-04-23,800
LE00637,LB018,Carpenter,PR002,2024-04-23,650
LE00638,LB017,Bar Bender,PR003,2024-04-23,650
LE00639,LB020,Bar Bender,PR001,2024-04-23,600
LE00640,LB013,Bar Bender,PR002,2024-04-23,700
LE00641,LB020,Bar Bender,PR002,2024-04-24,600
LE00642,LB008,Mason,PR003,2024-04-24,1000
LE00643,LB017,Bar Bender,PR001,2024-04-24,650
LE00644,LB013,Bar Bender,PR002,2024-04-24,700
LE00645,LB015,Helper,PR003,2024-04-24,700
LE00646,LB016,Mason,PR001,2024-04-24,850
LE00647,LB019,Carpenter,PR002,2024-04-24,850
LE00648,LB005,Mason,PR003,2024-04-24,900
LE00649,LB010,Bar Bender,PR001,2024-04-24,1000
LE00650,LB007,Helper,PR002,2024-04-24,750
LE00651,LB018,Carpenter,PR003,2024-04-24,650
LE00652,LB001,Mason,PR001,2024-04-24,650
LE00653,LB002,Helper,PR002,2024-04-24,800
LE00654,LB011,Bar Bender,PR003,2024-04-24,750
LE00655,LB014,Carpenter,PR001,2024-04-24,850
LE00656,LB006,Mason,PR002,2024-04-24,600
LE00657,LB003,Helper,PR003,2024-04-24,750
LE00658,LB004,Mason,PR001,2024-04-24,650
LE00659,LB009,Helper,PR002,2024-04-24,1000
LE00660,LB012,Mason,PR003,2024-04-24,800
LE00661,LB006,Mason,PR003,2024-04-25,600
LE00662,LB018,Carpenter,PR001,2024-04-25,650
LE00663,LB003,Helper,PR002,2024-04-25,750
LE00664,LB020,Bar Bender,PR003,2024-04-25,600
LE00665,LB001,Mason,PR001,2024-04-25,650
LE00666,LB007,Helper,PR002,2024-04-25,750
LE00667,LB008,Mason,PR003,2024-04-25,1000
LE00668,LB012,Mason,PR001,2024-04-25,800
LE00669,LB010,Bar Bender,PR002,2024-04-25,1000
LE00670,LB014,Carpenter,PR003,2024-04-25,850
LE00671,LB005,Mason,PR001,2024-04-25,900
LE00672,LB016,Mason,PR002,2024-04-25,850
LE00673,LB004,Mason,PR003,2024-04-25,650
LE00674,LB019,Carpenter,PR001,2024-04-25,850
LE00675,LB017,Bar Bender,PR002,2024-04-25,650
LE00676,LB015,Helper,PR003,2024-04-25,700
LE00677,LB011,Bar Bender,PR001,2024-04-25,750
LE00678,LB009,Helper,PR002,2024-04-25,1000
LE00679,LB013,Bar Bender,PR003,2024-04-25,700
LE00680,LB002,Helper,PR001,2024-04-25,800
LE00681,LB014,Carpenter,PR001,2024-04-26,850
LE00682,LB004,Mason,PR003,2024-04-26,650
LE00683,LB018,Carpenter,PR002,2024-04-26,650
LE00684,LB008,Mason,PR001,2024-04-26,1000
LE00685,LB005,Mason,PR003,2024-04-26,900
LE00686,LB015,Helper,PR002,2024-04-26,700
LE00687,LB016,Mason,PR001,2024-04-26,850
LE00688,LB003,Helper,PR003,2024-04-26,750
LE00689,LB002,Helper,PR002,2024-04-26,800
LE00690,LB001,Mason,PR001,2024-04-26,650
LE00691,LB013,Bar Bender,PR003,2024-04-26,700
LE00692,LB020,Bar Bender,PR002,2024-04-26,600
LE00693,LB009,Helper,PR001,2024-04-26,1000
LE00694,LB019,Carpenter,PR003,2024-04-26,850
LE00695,LB011,Bar Bender,PR002,2024-04-26,750
LE00696,LB007,Helper,PR001,2024-04-26,750
LE00697,LB010,Bar Bender,PR003,2024-04-26,1000
LE00698,LB017,Bar Bender,PR002,2024-04-26,650
LE00699,LB012,Mason,PR001,2024-04-26,800
LE00700,LB006,Mason,PR003,2024-04-26,600
LE00701,LB015,Helper,PR003,2024-04-27,700
LE00702,LB003,Helper,PR001,2024-04-27,750
LE00703,LB002,Helper,PR002,2024-04-27,800
LE00704,LB014,Carpenter,PR003,2024-04-27,850
LE00705,LB011,Bar Bender,PR001,2024-04-27,750
LE00706,LB010,Bar Bender,PR002,2024-04-27,1000
LE00707,LB005,Mason,PR003,2024-04-27,900
LE00708,LB001,Mason,PR001,2024-04-27,650
LE00709,LB018,Carpenter,PR002,2024-04-27,650
LE00710,LB004,Mason,PR003,2024-04-27,650
LE00711,LB020,Bar Bender,PR001,2024-04-27,600
LE00712,LB013,Bar Bender,PR002,2024-04-27,700
LE00713,LB017,Bar Bender,PR003,2024-04-27,650
LE00714,LB008,Mason,PR001,2024-04-27,1000
LE00715,LB009,Helper,PR002,2024-04-27,1000
LE00716,LB012,Mason,PR003,2024-04-27,800
LE00717,LB016,Mason,PR001,2024-04-27,850
LE00718,LB019,Carpenter,PR002,2024-04-27,850
LE00719,LB007,Helper,PR003,2024-04-27,750
LE00720,LB006,Mason,PR001,2024-04-27,600
LE00721,LB019,Carpenter,PR002,2024-04-29,850
LE00722,LB014,Carpenter,PR001,2024-04-29,850
LE00723,LB016,Mason,PR003,2024-04-29,850
LE00724,LB003,Helper,PR002,2024-04-29,750
LE00725,LB018,Carpenter,PR001,2024-04-29,650
LE00726,LB006,Mason,PR003,2024-04-29,600
LE00727,LB007,Helper,PR002,2024-04-29,750
LE00728,LB015,Helper,PR001,2024-04-29,700
LE00729,LB013,Bar Bender,PR003,2024-04-29,700
LE00730,LB011,Bar Bender,PR002,2024-04-29,750
LE00731,LB002,Helper,PR001,2024-04-29,800
LE00732,LB017,Bar Bender,PR003,2024-04-29,650
LE00733,LB012,Mason,PR002,2024-04-29,800
LE00734,LB004,Mason,PR001,2024-04-29,650
LE00735,LB008,Mason,PR003,2024-04-29,1000
LE00736,LB020,Bar Bender,PR002,2024-04-29,600
LE00737,LB009,Helper,PR001,2024-04-29,1000
LE00738,LB005,Mason,PR003,2024-04-29,900
LE00739,LB010,Bar Bender,PR002,2024-04-29,1000
LE00740,LB001,Mason,PR001,2024-04-29,650
LE00741,LB015,Helper,PR001,2024-04-30,700
LE00742,LB003,Helper,PR002,2024-04-30,750
LE00743,LB011,Bar Bender,PR003,2024-04-30,750
LE00744,LB009,Helper,PR001,2024-04-30,1000
LE00745,LB018,Carpenter,PR002,2024-04-30,650
LE00746,LB002,Helper,PR003,2024-04-30,800
LE00747,LB013,Bar Bender,PR001,2024-04-30,700
LE00748,LB007,Helper,PR002,2024-04-30,750
LE00749,LB017,Bar Bender,PR003,2024-04-30,650
LE00750,LB001,Mason,PR001,2024-04-30,650
LE00751,LB012,Mason,PR002,2024-04-30,800
LE00752,LB008,Mason,PR003,2024-04-30,1000
LE00753,LB014,Carpenter,PR001,2024-04-30,850
LE00754,LB016,Mason,PR002,2024-04-30,850
LE00755,LB020,Bar Bender,PR003,2024-04-30,600
LE00756,LB005,Mason,PR001,2024-04-30,900
LE00757,LB019,Carpenter,PR002,2024-04-30,850
LE00758,LB004,Mason,PR003,2024-04-30,650
LE00759,LB006,Mason,PR001,2024-04-30,600
LE00760,LB010,Bar Bender,PR002,2024-04-30,1000
LE00761,LB002,Helper,PR003,2024-05-01,800
LE00762,LB007,Helper,PR004,2024-05-01,750
LE00763,LB009,Helper,PR002,2024-05-01,1000
LE00764,LB005,Mason,PR001,2024-05-01,900
LE00765,LB010,Bar Bender,PR003,2024-05-01,1000
LE00766,LB008,Mason,PR004,2024-05-01,1000
LE00767,LB012,Mason,PR002,2024-05-01,800
LE00768,LB015,Helper,PR001,2024-05-01,700
LE00769,LB020,Bar Bender,PR003,2024-05-01,600
LE00770,LB001,Mason,PR004,2024-05-01,650
LE00771,LB016,Mason,PR002,2024-05-01,850
LE00772,LB004,Mason,PR001,2024-05-01,650
LE00773,LB003,Helper,PR003,2024-05-01,750
LE00774,LB013,Bar Bender,PR004,2024-05-01,700
LE00775,LB017,Bar Bender,PR002,2024-05-01,650
LE00776,LB011,Bar Bender,PR001,2024-05-01,750
LE00777,LB018,Carpenter,PR003,2024-05-01,650
LE00778,LB006,Mason,PR004,2024-05-01,600
LE00779,LB019,Carpenter,PR002,2024-05-01,850
LE00780,LB014,Carpenter,PR001,2024-05-01,850
LE00781,LB005,Mason,PR001,2024-05-02,900
LE00782,LB016,Mason,PR003,2024-05-02,850
LE00783,LB010,Bar Bender,PR002,2024-05-02,1000
LE00784,LB017,Bar Bender,PR004,2024-05-02,650
LE00785,LB009,Helper,PR001,2024-05-02,1000
LE00786,LB007,Helper,PR003,2024-05-02,750
LE00787,LB014,Carpenter,PR002,2024-05-02,850
LE00788,LB008,Mason,PR004,2024-05-02,1000
LE00789,LB013,Bar Bender,PR001,2024-05-02,700
LE00790,LB004,Mason,PR003,2024-05-02,650
LE00791,LB012,Mason,PR002,2024-05-02,800
LE00792,LB019,Carpenter,PR004,2024-05-02,850
LE00793,LB003,Helper,PR001,2024-05-02,750
LE00794,LB011,Bar Bender,PR003,2024-05-02,750
LE00795,LB002,Helper,PR002,2024-05-02,800
LE00796,LB020,Bar Bender,PR004,2024-05-02,600
LE00797,LB006,Mason,PR001,2024-05-02,600
LE00798,LB001,Mason,PR003,2024-05-02,650
LE00799,LB015,Helper,PR002,2024-05-02,700
LE00800,LB018,Carpenter,PR004,2024-05-02,650
LE00801,LB001,Mason,PR003,2024-05-03,650
LE00802,LB010,Bar Bender,PR001,2024-05-03,1000
LE00803,LB019,Carpenter,PR004,2024-05-03,850
LE00804,LB016,Mason,PR002,2024-05-03,850
LE00805,LB005,Mason,PR003,2024-05-03,900
LE00806,LB008,Mason,PR001,2024-05-03,1000
LE00807,LB009,Helper,PR004,2024-05-03,1000
LE00808,LB015,Helper,PR002,2024-05-03,700
LE00809,LB006,Mason,PR003,2024-05-03,600
LE00810,LB012,Mason,PR001,2024-05-03,800
LE00811,LB014,Carpenter,PR004,2024-05-03,850
LE00812,LB018,Carpenter,PR002,2024-05-03,650
LE00813,LB007,Helper,PR003,2024-05-03,750
LE00814,LB004,Mason,PR001,2024-05-03,650
LE00815,LB003,Helper,PR004,2024-05-03,750
LE00816,LB002,Helper,PR002,2024-05-03,800
LE00817,LB017,Bar Bender,PR003,2024-05-03,650
LE00818,LB011,Bar Bender,PR001,2024-05-03,750
LE00819,LB013,Bar Bender,PR004,2024-05-03,700
LE00820,LB020,Bar Bender,PR002,2024-05-03,600
LE00821,LB011,Bar Bender,PR002,2024-05-04,750
LE00822,LB016,Mason,PR001,2024-05-04,850
LE00823,LB013,Bar Bender,PR003,2024-05-04,700
LE00824,LB018,Carpenter,PR004,2024-05-04,650
LE00825,LB005,Mason,PR002,2024-05-04,900
LE00826,LB008,Mason,PR001,2024-05-04,1000
LE00827,LB001,Mason,PR003,2024-05-04,650
LE00828,LB003,Helper,PR004,2024-05-04,750
LE00829,LB009,Helper,PR002,2024-05-04,1000
LE00830,LB010,Bar Bender,PR001,2024-05-04,1000
LE00831,LB006,Mason,PR003,2024-05-04,600
LE00832,LB002,Helper,PR004,2024-05-04,800
LE00833,LB015,Helper,PR002,2024-05-04,700
LE00834,LB014,Carpenter,PR001,2024-05-04,850
LE00835,LB019,Carpenter,PR003,2024-05-04,850
LE00836,LB004,Mason,PR004,2024-05-04,650
LE00837,LB007,Helper,PR002,2024-05-04,750
LE00838,LB017,Bar Bender,PR001,2024-05-04,650
LE00839,LB020,Bar Bender,PR003,2024-05-04,600
LE00840,LB012,Mason,PR004,2024-05-04,800
LE00841,LB003,Helper,PR004,2024-05-06,750
LE00842,LB016,Mason,PR001,2024-05-06,850
LE00843,LB009,Helper,PR003,2024-05-06,1000
LE00844,LB011,Bar Bender,PR002,2024-05-06,750
LE00845,LB013,Bar Bender,PR004,2024-05-06,700
LE00846,LB017,Bar Bender,PR001,2024-05-06,650
LE00847,LB002,Helper,PR003,2024-05-06,800
LE00848,LB006,Mason,PR002,2024-05-06,600
LE00849,LB015,Helper,PR004,2024-05-06,700
LE00850,LB018,Carpenter,PR001,2024-05-06,650
LE00851,LB007,Helper,PR003,2024-05-06,750
LE00852,LB019,Carpenter,PR002,2024-05-06,850
LE00853,LB008,Mason,PR004,2024-05-06,1000
LE00854,LB010,Bar Bender,PR001,2024-05-06,1000
LE00855,LB005,Mason,PR003,2024-05-06,900
LE00856,LB001,Mason,PR002,2024-05-06,650
LE00857,LB012,Mason,PR004,2024-05-06,800
LE00858,LB004,Mason,PR001,2024-05-06,650
LE00859,LB014,Carpenter,PR003,2024-05-06,850
LE00860,LB020,Bar Bender,PR002,2024-05-06,600
LE00861,LB014,Carpenter,PR004,2024-05-07,850
LE00862,LB004,Mason,PR003,2024-05-07,650
LE00863,LB019,Carpenter,PR001,2024-05-07,850
LE00864,LB015,Helper,PR002,2024-05-07,700
LE00865,LB006,Mason,PR004,2024-05-07,600
LE00866,LB012,Mason,PR003,2024-05-07,800
LE00867,LB005,Mason,PR001,2024-05-07,900
LE00868,LB001,Mason,PR002,2024-05-07,650
LE00869,LB013,Bar Bender,PR004,2024-05-07,700
LE00870,LB016,Mason,PR003,2024-05-07,850
LE00871,LB017,Bar Bender,PR001,2024-05-07,650
LE00872,LB020,Bar Bender,PR002,2024-05-07,600
LE00873,LB011,Bar Bender,PR004,2024-05-07,750
LE00874,LB003,Helper,PR003,2024-05-07,750
LE00875,LB018,Carpenter,PR001,2024-05-07,650
LE00876,LB002,Helper,PR002,2024-05-07,800
LE00877,LB009,Helper,PR004,2024-05-07,1000
LE00878,LB007,Helper,PR003,2024-05-07,750
LE00879,LB008,Mason,PR001,2024-05-07,1000
LE00880,LB010,Bar Bender,PR002,2024-05-07,1000
LE00881,LB003,Helper,PR001,2024-05-08,750
LE00882,LB013,Bar Bender,PR002,2024-05-08,700
LE00883,LB008,Mason,PR004,2024-05-08,1000
LE00884,LB016,Mason,PR003,2024-05-08,850
LE00885,LB005,Mason,PR001,2024-05-08,900
LE00886,LB004,Mason,PR002,2024-05-08,650
LE00887,LB018,Carpenter,PR004,2024-05-08,650
LE00888,LB011,Bar Bender,PR003,2024-05-08,750
LE00889,LB017,Bar Bender,PR001,2024-05-08,650
LE00890,LB014,Carpenter,PR002,2024-05-08,850
LE00891,LB012,Mason,PR004,2024-05-08,800
LE00892,LB001,Mason,PR003,2024-05-08,650
LE00893,LB019,Carpenter,PR001,2024-05-08,850
LE00894,LB020,Bar Bender,PR002,2024-05-08,600
LE00895,LB006,Mason,PR004,2024-05-08,600
LE00896,LB010,Bar Bender,PR003,2024-05-08,1000
LE00897,LB002,Helper,PR001,2024-05-08,800
LE00898,LB009,Helper,PR002,2024-05-08,1000
LE00899,LB015,Helper,PR004,2024-05-08,700
LE00900,LB007,Helper,PR003,2024-05-08,750
LE00901,LB014,Carpenter,PR004,2024-05-09,850
LE00902,LB009,Helper,PR002,2024-05-09,1000
LE00903,LB015,Helper,PR003,2024-05-09,700
LE00904,LB010,Bar Bender,PR001,2024-05-09,1000
LE00905,LB007,Helper,PR004,2024-05-09,750
LE00906,LB016,Mason,PR002,2024-05-09,850
LE00907,LB020,Bar Bender,PR003,2024-05-09,600
LE00908,LB008,Mason,PR001,2024-05-09,1000
LE00909,LB002,Helper,PR004,2024-05-09,800
LE00910,LB004,Mason,PR002,2024-05-09,650
LE00911,LB018,Carpenter,PR003,2024-05-09,650
LE00912,LB006,Mason,PR001,2024-05-09,600
LE00913,LB005,Mason,PR004,2024-05-09,900
LE00914,LB019,Carpenter,PR002,2024-05-09,850
LE00915,LB003,Helper,PR003,2024-05-09,750
LE00916,LB001,Mason,PR001,2024-05-09,650
LE00917,LB011,Bar Bender,PR004,2024-05-09,750
LE00918,LB012,Mason,PR002,2024-05-09,800
LE00919,LB013,Bar Bender,PR003,2024-05-09,700
LE00920,LB017,Bar Bender,PR001,2024-05-09,650
LE00921,LB010,Bar Bender,PR004,2024-05-10,1000
LE00922,LB008,Mason,PR003,2024-05-10,1000
LE00923,LB012,Mason,PR002,2024-05-10,800
LE00924,LB019,Carpenter,PR001,2024-05-10,850
LE00925,LB007,Helper,PR004,2024-05-10,750
LE00926,LB020,Bar Bender,PR003,2024-05-10,600
LE00927,LB005,Mason,PR002,2024-05-10,900
LE00928,LB011,Bar Bender,PR001,2024-05-10,750
LE00929,LB018,Carpenter,PR004,2024-05-10,650
LE00930,LB013,Bar Bender,PR003,2024-05-10,700
LE00931,LB003,Helper,PR002,2024-05-10,750
LE00932,LB002,Helper,PR001,2024-05-10,800
LE00933,LB001,Mason,PR004,2024-05-10,650
LE00934,LB015,Helper,PR003,2024-05-10,700
LE00935,LB004,Mason,PR002,2024-05-10,650
LE00936,LB017,Bar Bender,PR001,2024-05-10,650
LE00937,LB016,Mason,PR004,2024-05-10,850
LE00938,LB006,Mason,PR003,2024-05-10,600
LE00939,LB014,Carpenter,PR002,2024-05-10,850
LE00940,LB009,Helper,PR001,2024-05-10,1000
LE00941,LB014,Carpenter,PR001,2024-05-11,850
LE00942,LB006,Mason,PR002,2024-05-11,600
LE00943,LB007,Helper,PR003,2024-05-11,750
LE00944,LB005,Mason,PR004,2024-05-11,900
LE00945,LB012,Mason,PR001,2024-05-11,800
LE00946,LB009,Helper,PR002,2024-05-11,1000
LE00947,LB015,Helper,PR003,2024-05-11,700
LE00948,LB017,Bar Bender,PR004,2024-05-11,650
LE00949,LB003,Helper,PR001,2024-05-11,750
LE00950,LB013,Bar Bender,PR002,2024-05-11,700
LE00951,LB008,Mason,PR003,2024-05-11,1000
LE00952,LB011,Bar Bender,PR004,2024-05-11,750
LE00953,LB019,Carpenter,PR001,2024-05-11,850
LE00954,LB018,Carpenter,PR002,2024-05-11,650
LE00955,LB001,Mason,PR003,2024-05-11,650
LE00956,LB004,Mason,PR004,2024-05-11,650
LE00957,LB010,Bar Bender,PR001,2024-05-11,1000
LE00958,LB020,Bar Bender,PR002,2024-05-11,600
LE00959,LB016,Mason,PR003,2024-05-11,850
LE00960,LB002,Helper,PR004,2024-05-11,800
LE00961,LB003,Helper,PR004,2024-05-13,750
LE00962,LB013,Bar Bender,PR001,2024-05-13,700
LE00963,LB001,Mason,PR003,2024-05-13,650
LE00964,LB009,Helper,PR002,2024-05-13,1000
LE00965,LB004,Mason,PR004,2024-05-13,650
LE00966,LB008,Mason,PR001,2024-05-13,1000
LE00967,LB006,Mason,PR003,2024-05-13,600
LE00968,LB011,Bar Bender,PR002,2024-05-13,750
LE00969,LB012,Mason,PR004,2024-05-13,800
LE00970,LB019,Carpenter,PR001,2024-05-13,850
LE00971,LB005,Mason,PR003,2024-05-13,900
LE00972,LB007,Helper,PR002,2024-05-13,750
LE00973,LB014,Carpenter,PR004,2024-05-13,850
LE00974,LB018,Carpenter,PR001,2024-05-13,650
LE00975,LB015,Helper,PR003,2024-05-13,700
LE00976,LB002,Helper,PR002,2024-05-13,800
LE00977,LB016,Mason,PR004,2024-05-13,850
LE00978,LB017,Bar Bender,PR001,2024-05-13,650
LE00979,LB010,Bar Bender,PR003,2024-05-13,1000
LE00980,LB020,Bar Bender,PR002,2024-05-13,600
LE00981,LB015,Helper,PR002,2024-05-14,700
LE00982,LB010,Bar Bender,PR001,2024-05-14,1000
LE00983,LB014,Carpenter,PR003,2024-05-14,850
LE00984,LB004,Mason,PR004,2024-05-14,650
LE00985,LB005,Mason,PR002,2024-05-14,900
LE00986,LB001,Mason,PR001,2024-05-14,650
LE00987,LB020,Bar Bender,PR003,2024-05-14,600
LE00988,LB016,Mason,PR004,2024-05-14,850
LE00989,LB008,Mason,PR002,2024-05-14,1000
LE00990,LB002,Helper,PR001,2024-05-14,800
LE00991,LB011,Bar Bender,PR003,2024-05-14,750
LE00992,LB017,Bar Bender,PR004,2024-05-14,650
LE00993,LB003,Helper,PR002,2024-05-14,750
LE00994,LB009,Helper,PR001,2024-05-14,1000
LE00995,LB007,Helper,PR003,2024-05-14,750
LE00996,LB012,Mason,PR004,2024-05-14,800
LE00997,LB006,Mason,PR002,2024-05-14,600
LE00998,LB013,Bar Bender,PR001,2024-05-14,700
LE00999,LB018,Carpenter,PR003,2024-05-14,650
LE01000,LB019,Carpenter,PR004,2024-05-14,850
LE01001,LB016,Mason,PR002,2024-05-15,850
LE01002,LB014,Carpenter,PR004,2024-05-15,850
LE01003,LB009,Helper,PR003,2024-05-15,1000
LE01004,LB002,Helper,PR001,2024-05-15,800
LE01005,LB012,Mason,PR002,2024-05-15,800
LE01006,LB004,Mason,PR004,2024-05-15,650
LE01007,LB008,Mason,PR003,2024-05-15,1000
LE01008,LB019,Carpenter,PR001,2024-05-15,850
LE01009,LB015,Helper,PR002,2024-05-15,700
LE01010,LB006,Mason,PR004,2024-05-15,600
LE01011,LB017,Bar Bender,PR003,2024-05-15,650
LE01012,LB011,Bar Bender,PR001,2024-05-15,750
LE01013,LB018,Carpenter,PR002,2024-05-15,650
LE01014,LB001,Mason,PR004,2024-05-15,650
LE01015,LB020,Bar Bender,PR003,2024-05-15,600
LE01016,LB003,Helper,PR001,2024-05-15,750
